date,z,c,d
2020-04-23,4123956,7,1
2020-04-23,4124004,1,0
2020-04-23,4124020,0,0
2020-04-23,4124053,1,0
2020-04-23,4124103,0,0
2020-04-23,4124202,2,1
2020-04-23,4124301,0,0
2020-04-23,4124400,0,0
2020-04-23,4124509,0,0
2020-04-23,4124608,0,0
2020-04-23,4124707,0,0
2020-04-23,4124806,0,0
2020-04-23,4124905,7,0
2020-04-23,4125001,6,1
2020-04-23,4125100,0,0
2020-04-23,4125209,0,0
2020-04-23,4125308,0,0
2020-04-23,4125357,0,0
2020-04-23,4125407,0,0
2020-04-23,4125456,0,0
2020-04-23,4125506,18,0
2020-04-23,4125555,1,0
2020-04-23,4125605,0,0
2020-04-23,4125704,0,0
2020-04-23,4125753,0,0
2020-04-23,4125803,0,0
2020-04-23,4125902,0,0
2020-04-23,4126009,0,0
2020-04-23,4126108,0,0
2020-04-23,4126207,0,0
2020-04-23,4126256,2,0
2020-04-23,4126272,0,0
2020-04-23,4126306,0,0
2020-04-23,4126355,0,0
2020-04-23,4126405,1,0
2020-04-23,4126504,0,0
2020-04-23,4126603,1,1
2020-04-23,4126652,0,0
2020-04-23,4126678,0,0
2020-04-23,4126702,1,0
2020-04-23,4126801,0,0
2020-04-23,4126900,0,0
2020-04-23,4127007,0,0
2020-04-23,4127106,11,0
2020-04-23,4127205,2,0
2020-04-23,4127304,1,0
2020-04-23,4127403,0,0
2020-04-23,4127502,0,0
2020-04-23,4127601,0,0
2020-04-23,4127700,1,0
2020-04-23,4127809,0,0
2020-04-23,4127858,0,0
2020-04-23,4127882,0,0
2020-04-23,4127908,0,0
2020-04-23,4127957,1,0
2020-04-23,4127965,0,0
2020-04-23,4128005,0,0
2020-04-23,4128104,4,0
2020-04-23,4128203,6,0
2020-04-23,4128302,0,0
2020-04-23,4128401,0,0
2020-04-23,4128500,0,0
2020-04-23,4128534,0,0
2020-04-23,4128559,0,0
2020-04-23,4128609,3,0
2020-04-23,4128625,0,0
2020-04-23,4128633,0,0
2020-04-23,4128658,0,0
2020-04-23,4128708,1,0
2020-04-23,4128807,0,0
2020-04-16,4100103,0,0
2020-04-16,4100202,0,0
2020-04-16,4100301,0,0
2020-04-16,4100400,6,0
2020-04-16,4100459,0,0
2020-04-16,4100509,0,0
2020-04-16,4100608,0,0
2020-04-16,4100707,0,0
2020-04-16,4100806,0,0
2020-04-16,4100905,0,0
2020-04-16,4101002,0,0
2020-04-16,4101051,0,0
2020-04-16,4101101,0,0
2020-04-16,4101150,0,0
2020-04-16,4101200,0,0
2020-04-16,4101309,0,0
2020-04-16,4101408,8,0
2020-04-16,4101507,12,1
2020-04-16,4101606,0,0
2020-04-16,4101655,0,0
2020-04-16,4101705,8,0
2020-04-16,4101804,5,0
2020-04-16,4101853,0,0
2020-04-16,4101903,1,0
2020-04-16,4102000,8,0
2020-04-16,4102109,0,0
2020-04-16,4102208,0,0
2020-04-16,4102307,5,0
2020-04-16,4102406,3,0
2020-04-16,4102505,0,0
2020-04-16,4102604,0,0
2020-04-16,4102703,0,0
2020-04-16,4102752,0,0
2020-04-16,4102802,0,0
2020-04-16,4102901,0,0
2020-04-16,4103008,0,0
2020-04-16,4103024,0,0
2020-04-16,4103040,0,0
2020-04-16,4103057,0,0
2020-04-16,4103107,0,0
2020-04-16,4103156,0,0
2020-04-16,4103206,0,0
2020-04-16,4103222,0,0
2020-04-16,4103305,0,0
2020-04-16,4103354,0,0
2020-04-16,4103370,0,0
2020-04-16,4103404,0,0
2020-04-16,4103453,0,0
2020-04-16,4103479,0,0
2020-04-16,4103503,0,0
2020-04-16,4103602,0,0
2020-04-16,4103701,4,0
2020-04-16,4103800,0,0
2020-04-16,4103909,1,1
2020-04-16,4103958,0,0
2020-04-16,4104006,3,0
2020-04-16,4104055,0,0
2020-04-16,4104105,0,0
2020-04-16,4104204,13,2
2020-04-16,4104253,1,0
2020-04-16,4104303,21,4
2020-04-16,4104402,0,0
2020-04-16,4104428,0,0
2020-04-16,4104451,0,0
2020-04-16,4104501,0,0
2020-04-16,4104600,0,0
2020-04-16,4104659,0,0
2020-04-16,4104709,0,0
2020-04-16,4104808,59,2
2020-04-16,4104907,2,0
2020-04-16,4105003,0,0
2020-04-16,4105102,0,0
2020-04-16,4105201,0,0
2020-04-16,4105300,0,0
2020-04-16,4105409,1,0
2020-04-16,4105508,14,1
2020-04-16,4105607,0,0
2020-04-16,4105706,0,0
2020-04-16,4105805,8,0
2020-04-16,4105904,0,0
2020-04-16,4106001,0,0
2020-04-16,4106100,0,0
2020-04-16,4106209,1,0
2020-04-16,4106308,0,0
2020-04-16,4106407,1,0
2020-04-16,4106456,0,0
2020-04-16,4106506,0,0
2020-04-16,4106555,0,0
2020-04-16,4106571,0,0
2020-04-16,4106605,0,0
2020-04-16,4106704,0,0
2020-04-16,4106803,0,0
2020-04-16,4106852,0,0
2020-04-16,4106902,320,8
2020-04-16,4107009,0,0
2020-04-16,4107108,0,0
2020-04-16,4107124,0,0
2020-04-16,4107157,0,0
2020-04-16,4107207,0,0
2020-04-16,4107256,0,0
2020-04-16,4107306,0,0
2020-04-16,4107405,0,0
2020-04-16,4107504,0,0
2020-04-16,4107520,0,0
2020-04-16,4107538,0,0
2020-04-16,4107546,0,0
2020-04-16,4107553,0,0
2020-04-16,4107603,1,0
2020-04-16,4107652,5,0
2020-04-16,4107702,0,0
2020-04-16,4107736,0,0
2020-04-16,4107751,0,0
2020-04-16,4107801,0,0
2020-04-16,4107850,0,0
2020-04-16,4107900,0,0
2020-04-16,4108007,0,0
2020-04-16,4108106,0,0
2020-04-16,4108205,0,0
2020-04-16,4108304,36,0
2020-04-16,4108320,0,0
2020-04-16,4108403,1,0
2020-04-16,4108452,0,0
2020-04-16,4108502,0,0
2020-04-16,4108551,0,0
2020-04-16,4108601,3,0
2020-04-16,4108650,0,0
2020-04-16,4108700,0,0
2020-04-16,4108809,3,1
2020-04-16,4108908,1,0
2020-04-16,4108957,0,0
2020-04-16,4109005,0,0
2020-04-16,4109104,0,0
2020-04-16,4109203,0,0
2020-04-16,4109302,5,0
2020-04-16,4109401,1,0
2020-04-16,4109500,0,0
2020-04-16,4109609,0,0
2020-04-16,4109658,0,0
2020-04-16,4109708,1,0
2020-04-16,4109757,11,0
2020-04-16,4109807,0,0
2020-04-16,4109906,0,0
2020-04-16,4110003,0,0
2020-04-16,4110052,0,0
2020-04-16,4110078,0,0
2020-04-16,4110102,0,0
2020-04-16,4110201,0,0
2020-04-16,4110300,0,0
2020-04-16,4110409,0,0
2020-04-16,4110508,0,0
2020-04-16,4110607,0,0
2020-04-16,4110656,0,0
2020-04-16,4110706,0,0
2020-04-16,4110805,1,1
2020-04-16,4110904,0,0
2020-04-16,4110953,0,0
2020-04-16,4111001,0,0
2020-04-16,4111100,0,0
2020-04-16,4111209,0,0
2020-04-16,4111258,0,0
2020-04-16,4111308,0,0
2020-04-16,4111407,0,0
2020-04-16,4111506,3,1
2020-04-16,4111555,0,0
2020-04-16,4111605,0,0
2020-04-16,4111704,0,0
2020-04-16,4111803,0,0
2020-04-16,4111902,0,0
2020-04-16,4112009,0,0
2020-04-16,4112108,0,0
2020-04-16,4112207,0,0
2020-04-16,4112306,0,0
2020-04-16,4112405,0,0
2020-04-16,4112504,0,0
2020-04-16,4112603,0,0
2020-04-16,4112702,2,0
2020-04-16,4112751,0,0
2020-04-16,4112801,0,0
2020-04-16,4112900,0,0
2020-04-16,4112959,0,0
2020-04-16,4113007,1,1
2020-04-16,4113106,0,0
2020-04-16,4113205,2,0
2020-04-16,4113254,0,0
2020-04-16,4113304,0,0
2020-04-16,4113403,1,0
2020-04-16,4113429,0,0
2020-04-16,4113452,0,0
2020-04-16,4113502,0,0
2020-04-16,4113601,0,0
2020-04-16,4113700,74,4
2020-04-16,4113734,0,0
2020-04-16,4113759,0,0
2020-04-16,4113809,0,0
2020-04-16,4113908,0,0
2020-04-16,4114005,0,0
2020-04-16,4114104,0,0
2020-04-16,4114203,0,0
2020-04-16,4114302,2,0
2020-04-16,4114351,0,0
2020-04-16,4114401,0,0
2020-04-16,4114500,1,1
2020-04-16,4114609,2,0
2020-04-16,4114708,0,0
2020-04-16,4114807,0,0
2020-04-16,4114906,0,0
2020-04-16,4115002,0,0
2020-04-16,4115101,0,0
2020-04-16,4115200,32,5
2020-04-16,4115309,2,0
2020-04-16,4115358,0,0
2020-04-16,4115408,0,0
2020-04-16,4115457,0,0
2020-04-16,4115507,2,0
2020-04-16,4115606,0,0
2020-04-16,4115705,2,0
2020-04-16,4115739,0,0
2020-04-16,4115754,0,0
2020-04-16,4115804,4,0
2020-04-16,4115853,0,0
2020-04-16,4115903,0,0
2020-04-16,4116000,0,0
2020-04-16,4116059,0,0
2020-04-16,4116109,0,0
2020-04-16,4116208,0,0
2020-04-16,4116307,0,0
2020-04-16,4116406,0,0
2020-04-16,4116505,0,0
2020-04-16,4116604,0,0
2020-04-16,4116703,0,0
2020-04-16,4116802,0,0
2020-04-16,4116901,0,0
2020-04-16,4116950,0,0
2020-04-16,4117008,0,0
2020-04-16,4117057,0,0
2020-04-16,4117107,0,0
2020-04-16,4117206,0,0
2020-04-16,4117214,0,0
2020-04-16,4117222,0,0
2020-04-16,4117255,0,0
2020-04-16,4117271,0,0
2020-04-16,4117297,0,0
2020-04-16,4117305,0,0
2020-04-16,4117404,0,0
2020-04-16,4117453,0,0
2020-04-16,4117503,0,0
2020-04-16,4117602,1,0
2020-04-16,4117701,2,0
2020-04-16,4117800,0,0
2020-04-16,4117909,0,0
2020-04-16,4118006,0,0
2020-04-16,4118105,0,0
2020-04-16,4118204,10,2
2020-04-16,4118303,0,0
2020-04-16,4118402,10,1
2020-04-16,4118451,0,0
2020-04-16,4118501,7,1
2020-04-16,4118600,0,0
2020-04-16,4118709,0,0
2020-04-16,4118808,2,0
2020-04-16,4118857,0,0
2020-04-16,4118907,0,0
2020-04-16,4119004,0,0
2020-04-16,4119103,0,0
2020-04-16,4119152,13,1
2020-04-16,4119202,0,0
2020-04-16,4119251,0,0
2020-04-16,4119301,1,0
2020-04-16,4119400,0,0
2020-04-16,4119509,3,0
2020-04-16,4119608,0,0
2020-04-16,4119657,0,0
2020-04-16,4119707,0,0
2020-04-16,4119806,0,0
2020-04-16,4119905,6,0
2020-04-16,4119954,0,0
2020-04-16,4120002,0,0
2020-04-16,4120101,0,0
2020-04-16,4120150,0,0
2020-04-16,4120200,0,0
2020-04-16,4120309,0,0
2020-04-16,4120333,0,0
2020-04-16,4120358,0,0
2020-04-16,4120408,0,0
2020-04-16,4120507,2,1
2020-04-16,4120606,0,0
2020-04-16,4120655,0,0
2020-04-16,4120705,2,1
2020-04-16,4120804,1,0
2020-04-16,4120853,0,0
2020-04-16,4120903,0,0
2020-04-16,4121000,0,0
2020-04-16,4121109,0,0
2020-04-16,4121208,2,0
2020-04-16,4121257,0,0
2020-04-16,4121307,0,0
2020-04-16,4121356,0,0
2020-04-16,4121406,0,0
2020-04-16,4121505,0,0
2020-04-16,4121604,0,0
2020-04-16,4121703,0,0
2020-04-16,4121752,0,0
2020-04-16,4121802,0,0
2020-04-16,4121901,0,0
2020-04-16,4122008,0,0
2020-04-16,4122107,0,0
2020-04-16,4122156,0,0
2020-04-16,4122172,0,0
2020-04-16,4122206,3,0
2020-04-16,4122305,2,0
2020-04-16,4122404,2,0
2020-04-16,4122503,0,0
2020-04-16,4122602,0,0
2020-04-16,4122651,0,0
2020-04-16,4122701,0,0
2020-04-16,4122800,0,0
2020-04-16,4122909,0,0
2020-04-16,4123006,0,0
2020-04-16,4123105,0,0
2020-04-16,4123204,0,0
2020-04-16,4123303,1,0
2020-04-16,4123402,7,1
2020-04-16,4123501,0,0
2020-04-16,4123600,0,0
2020-04-16,4123709,0,0
2020-04-16,4123808,0,0
2020-04-16,4123824,0,0
2020-04-16,4123857,0,0
2020-04-16,4123907,0,0
2020-04-16,4123956,3,0
2020-04-16,4124004,1,0
2020-04-16,4124020,0,0
2020-04-16,4124053,0,0
2020-04-16,4124103,0,0
2020-04-16,4124202,0,0
2020-04-16,4124301,0,0
2020-04-16,4124400,0,0
2020-04-16,4124509,0,0
2020-04-16,4124608,0,0
2020-04-16,4124707,0,0
2020-04-16,4124806,0,0
2020-04-16,4124905,2,0
2020-04-16,4125001,5,0
2020-04-16,4125100,0,0
2020-04-16,4125209,0,0
2020-04-16,4125308,0,0
2020-04-16,4125357,0,0
2020-04-16,4125407,0,0
2020-04-16,4125456,0,0
2020-04-16,4125506,17,0
2020-04-16,4125555,1,0
2020-04-16,4125605,0,0
2020-04-16,4125704,0,0
2020-04-16,4125753,0,0
2020-04-16,4125803,0,0
2020-04-16,4125902,0,0
2020-04-16,4126009,0,0
2020-04-16,4126108,0,0
2020-04-16,4126207,0,0
2020-04-16,4126256,2,0
2020-04-16,4126272,0,0
2020-04-16,4126306,0,0
2020-04-16,4126355,0,0
2020-04-16,4126405,1,0
2020-04-16,4126504,0,0
2020-04-16,4126603,0,0
2020-04-16,4126652,0,0
2020-04-16,4126678,0,0
2020-04-16,4126702,0,0
2020-04-16,4126801,0,0
2020-04-16,4126900,0,0
2020-04-16,4127007,0,0
2020-04-16,4127106,6,0
2020-04-16,4127205,2,0
2020-04-16,4127304,1,0
2020-04-16,4127403,0,0
2020-04-16,4127502,0,0
2020-04-16,4127601,0,0
2020-04-16,4127700,1,0
2020-04-16,4127809,0,0
2020-04-16,4127858,0,0
2020-04-16,4127882,0,0
2020-04-16,4127908,0,0
2020-04-16,4127957,1,0
2020-04-16,4127965,0,0
2020-04-16,4128005,0,0
2020-04-16,4128104,2,0
2020-04-16,4128203,3,0
2020-04-16,4128302,0,0
2020-04-16,4128401,0,0
2020-04-16,4128500,0,0
2020-04-16,4128534,0,0
2020-04-16,4128559,0,0
2020-04-16,4128609,2,0
2020-04-16,4128625,0,0
2020-04-16,4128633,0,0
2020-04-16,4128658,0,0
2020-04-16,4128708,1,0
2020-04-16,4128807,0,0
2020-04-09,4100103,0,0
2020-04-09,4100202,0,0
2020-04-09,4100301,0,0
2020-04-09,4100400,4,0
2020-04-09,4100459,0,0
2020-04-09,4100509,0,0
2020-04-09,4100608,0,0
2020-04-09,4100707,0,0
2020-04-09,4100806,0,0
2020-04-09,4100905,0,0
2020-04-09,4101002,0,0
2020-04-09,4101051,0,0
2020-04-09,4101101,0,0
2020-04-09,4101150,0,0
2020-04-09,4101200,0,0
2020-04-09,4101309,0,0
2020-04-09,4101408,0,0
2020-04-09,4101507,8,0
2020-04-09,4101606,0,0
2020-04-09,4101655,0,0
2020-04-09,4101705,4,0
2020-04-09,4101804,3,0
2020-04-09,4101853,0,0
2020-04-09,4101903,0,0
2020-04-09,4102000,5,0
2020-04-09,4102109,0,0
2020-04-09,4102208,0,0
2020-04-09,4102307,1,0
2020-04-09,4102406,2,0
2020-04-09,4102505,0,0
2020-04-09,4102604,0,0
2020-04-09,4102703,0,0
2020-04-09,4102752,0,0
2020-04-09,4102802,0,0
2020-04-09,4102901,0,0
2020-04-09,4103008,0,0
2020-04-09,4103024,0,0
2020-04-09,4103040,0,0
2020-04-09,4103057,0,0
2020-04-09,4103107,0,0
2020-04-09,4103156,0,0
2020-04-09,4103206,0,0
2020-04-09,4103222,0,0
2020-04-09,4103305,0,0
2020-04-09,4103354,0,0
2020-04-09,4103370,0,0
2020-04-09,4103404,0,0
2020-04-09,4103453,0,0
2020-04-09,4103479,0,0
2020-04-09,4103503,0,0
2020-04-09,4103602,0,0
2020-04-09,4103701,4,0
2020-04-09,4103800,0,0
2020-04-09,4103909,1,1
2020-04-09,4103958,0,0
2020-04-09,4104006,1,0
2020-04-09,4104055,0,0
2020-04-09,4104105,0,0
2020-04-09,4104204,11,0
2020-04-09,4104253,1,0
2020-04-09,4104303,16,4
2020-04-09,4104402,0,0
2020-04-09,4104428,0,0
2020-04-09,4104451,0,0
2020-04-09,4104501,0,0
2020-04-09,4104600,0,0
2020-04-09,4104659,0,0
2020-04-09,4104709,0,0
2020-04-09,4104808,53,1
2020-04-09,4104907,2,0
2020-04-09,4105003,0,0
2020-04-09,4105102,0,0
2020-04-09,4105201,0,0
2020-04-09,4105300,0,0
2020-04-09,4105409,1,0
2020-04-09,4105508,13,1
2020-04-09,4105607,0,0
2020-04-09,4105706,0,0
2020-04-09,4105805,7,0
2020-04-09,4105904,0,0
2020-04-09,4106001,0,0
2020-04-09,4106100,0,0
2020-04-09,4106209,1,0
2020-04-09,4106308,0,0
2020-04-09,4106407,1,0
2020-04-09,4106456,0,0
2020-04-09,4106506,0,0
2020-04-09,4106555,0,0
2020-04-09,4106571,0,0
2020-04-09,4106605,0,0
2020-04-09,4106704,0,0
2020-04-09,4106803,0,0
2020-04-09,4106852,0,0
2020-04-09,4106902,237,5
2020-04-09,4107009,0,0
2020-04-09,4107108,0,0
2020-04-09,4107124,0,0
2020-04-09,4107157,0,0
2020-04-09,4107207,0,0
2020-04-09,4107256,0,0
2020-04-09,4107306,0,0
2020-04-09,4107405,0,0
2020-04-09,4107504,0,0
2020-04-09,4107520,0,0
2020-04-09,4107538,0,0
2020-04-09,4107546,0,0
2020-04-09,4107553,0,0
2020-04-09,4107603,1,0
2020-04-09,4107652,6,0
2020-04-09,4107702,0,0
2020-04-09,4107736,0,0
2020-04-09,4107751,0,0
2020-04-09,4107801,0,0
2020-04-09,4107850,0,0
2020-04-09,4107900,0,0
2020-04-09,4108007,0,0
2020-04-09,4108106,0,0
2020-04-09,4108205,0,0
2020-04-09,4108304,27,0
2020-04-09,4108320,0,0
2020-04-09,4108403,1,0
2020-04-09,4108452,0,0
2020-04-09,4108502,0,0
2020-04-09,4108551,0,0
2020-04-09,4108601,1,0
2020-04-09,4108650,0,0
2020-04-09,4108700,0,0
2020-04-09,4108809,2,0
2020-04-09,4108908,0,0
2020-04-09,4108957,0,0
2020-04-09,4109005,0,0
2020-04-09,4109104,0,0
2020-04-09,4109203,0,0
2020-04-09,4109302,3,0
2020-04-09,4109401,1,0
2020-04-09,4109500,0,0
2020-04-09,4109609,0,0
2020-04-09,4109658,0,0
2020-04-09,4109708,1,0
2020-04-09,4109757,1,0
2020-04-09,4109807,0,0
2020-04-09,4109906,0,0
2020-04-09,4110003,0,0
2020-04-09,4110052,0,0
2020-04-09,4110078,0,0
2020-04-09,4110102,0,0
2020-04-09,4110201,0,0
2020-04-09,4110300,0,0
2020-04-09,4110409,0,0
2020-04-09,4110508,0,0
2020-04-09,4110607,0,0
2020-04-09,4110656,0,0
2020-04-09,4110706,0,0
2020-04-09,4110805,1,0
2020-04-09,4110904,0,0
2020-04-09,4110953,0,0
2020-04-09,4111001,0,0
2020-04-09,4111100,0,0
2020-04-09,4111209,0,0
2020-04-09,4111258,0,0
2020-04-09,4111308,0,0
2020-04-09,4111407,0,0
2020-04-09,4111506,1,0
2020-04-09,4111555,0,0
2020-04-09,4111605,0,0
2020-04-09,4111704,0,0
2020-04-09,4111803,0,0
2020-04-09,4111902,0,0
2020-04-09,4112009,0,0
2020-04-09,4112108,0,0
2020-04-09,4112207,0,0
2020-04-09,4112306,0,0
2020-04-09,4112405,0,0
2020-04-09,4112504,0,0
2020-04-09,4112603,0,0
2020-04-09,4112702,0,0
2020-04-09,4112751,0,0
2020-04-09,4112801,0,0
2020-04-09,4112900,0,0
2020-04-09,4112959,0,0
2020-04-09,4113007,0,0
2020-04-09,4113106,0,0
2020-04-09,4113205,3,0
2020-04-09,4113254,0,0
2020-04-09,4113304,0,0
2020-04-09,4113403,1,0
2020-04-09,4113429,0,0
2020-04-09,4113452,0,0
2020-04-09,4113502,0,0
2020-04-09,4113601,0,0
2020-04-09,4113700,61,2
2020-04-09,4113734,0,0
2020-04-09,4113759,0,0
2020-04-09,4113809,0,0
2020-04-09,4113908,0,0
2020-04-09,4114005,0,0
2020-04-09,4114104,0,0
2020-04-09,4114203,0,0
2020-04-09,4114302,2,0
2020-04-09,4114351,0,0
2020-04-09,4114401,0,0
2020-04-09,4114500,1,0
2020-04-09,4114609,2,0
2020-04-09,4114708,0,0
2020-04-09,4114807,0,0
2020-04-09,4114906,0,0
2020-04-09,4115002,0,0
2020-04-09,4115101,0,0
2020-04-09,4115200,27,4
2020-04-09,4115309,2,0
2020-04-09,4115358,0,0
2020-04-09,4115408,0,0
2020-04-09,4115457,0,0
2020-04-09,4115507,0,0
2020-04-09,4115606,0,0
2020-04-09,4115705,2,0
2020-04-09,4115739,0,0
2020-04-09,4115754,0,0
2020-04-09,4115804,4,0
2020-04-09,4115853,0,0
2020-04-09,4115903,0,0
2020-04-09,4116000,0,0
2020-04-09,4116059,0,0
2020-04-09,4116109,0,0
2020-04-09,4116208,0,0
2020-04-09,4116307,0,0
2020-04-09,4116406,0,0
2020-04-09,4116505,0,0
2020-04-09,4116604,0,0
2020-04-09,4116703,0,0
2020-04-09,4116802,0,0
2020-04-09,4116901,0,0
2020-04-09,4116950,0,0
2020-04-09,4117008,0,0
2020-04-09,4117057,0,0
2020-04-09,4117107,0,0
2020-04-09,4117206,0,0
2020-04-09,4117214,0,0
2020-04-09,4117222,0,0
2020-04-09,4117255,0,0
2020-04-09,4117271,0,0
2020-04-09,4117297,0,0
2020-04-09,4117305,0,0
2020-04-09,4117404,0,0
2020-04-09,4117453,0,0
2020-04-09,4117503,0,0
2020-04-09,4117602,1,0
2020-04-09,4117701,2,0
2020-04-09,4117800,0,0
2020-04-09,4117909,0,0
2020-04-09,4118006,0,0
2020-04-09,4118105,0,0
2020-04-09,4118204,5,2
2020-04-09,4118303,0,0
2020-04-09,4118402,4,0
2020-04-09,4118451,0,0
2020-04-09,4118501,3,0
2020-04-09,4118600,0,0
2020-04-09,4118709,0,0
2020-04-09,4118808,1,0
2020-04-09,4118857,0,0
2020-04-09,4118907,0,0
2020-04-09,4119004,0,0
2020-04-09,4119103,0,0
2020-04-09,4119152,12,0
2020-04-09,4119202,0,0
2020-04-09,4119251,0,0
2020-04-09,4119301,1,0
2020-04-09,4119400,0,0
2020-04-09,4119509,3,0
2020-04-09,4119608,0,0
2020-04-09,4119657,0,0
2020-04-09,4119707,0,0
2020-04-09,4119806,0,0
2020-04-09,4119905,5,0
2020-04-09,4119954,0,0
2020-04-09,4120002,0,0
2020-04-09,4120101,0,0
2020-04-09,4120150,0,0
2020-04-09,4120200,0,0
2020-04-09,4120309,0,0
2020-04-09,4120333,0,0
2020-04-09,4120358,0,0
2020-04-09,4120408,0,0
2020-04-09,4120507,1,1
2020-04-09,4120606,0,0
2020-04-09,4120655,0,0
2020-04-09,4120705,2,1
2020-04-09,4120804,1,0
2020-04-09,4120853,0,0
2020-04-09,4120903,0,0
2020-04-09,4121000,0,0
2020-04-09,4121109,0,0
2020-04-09,4121208,1,0
2020-04-09,4121257,0,0
2020-04-09,4121307,0,0
2020-04-09,4121356,0,0
2020-04-09,4121406,0,0
2020-04-09,4121505,0,0
2020-04-09,4121604,0,0
2020-04-09,4121703,0,0
2020-04-09,4121752,0,0
2020-04-09,4121802,0,0
2020-04-09,4121901,0,0
2020-04-09,4122008,0,0
2020-04-09,4122107,0,0
2020-04-09,4122156,0,0
2020-04-09,4122172,0,0
2020-04-09,4122206,2,0
2020-04-09,4122305,2,0
2020-04-09,4122404,1,0
2020-04-09,4122503,0,0
2020-04-09,4122602,0,0
2020-04-09,4122651,0,0
2020-04-09,4122701,0,0
2020-04-09,4122800,0,0
2020-04-09,4122909,0,0
2020-04-09,4123006,0,0
2020-04-09,4123105,0,0
2020-04-09,4123204,0,0
2020-04-09,4123303,0,0
2020-04-09,4123402,2,1
2020-04-09,4123501,0,0
2020-04-09,4123600,0,0
2020-04-09,4123709,0,0
2020-04-09,4123808,0,0
2020-04-09,4123824,0,0
2020-04-09,4123857,0,0
2020-04-09,4123907,0,0
2020-04-09,4123956,0,0
2020-04-09,4124004,0,0
2020-04-09,4124020,0,0
2020-04-09,4124053,0,0
2020-04-09,4124103,0,0
2020-04-09,4124202,0,0
2020-04-09,4124301,0,0
2020-04-09,4124400,0,0
2020-04-09,4124509,0,0
2020-04-09,4124608,0,0
2020-04-09,4124707,0,0
2020-04-09,4124806,0,0
2020-04-09,4124905,0,0
2020-04-09,4125001,3,0
2020-04-09,4125100,0,0
2020-04-09,4125209,0,0
2020-04-09,4125308,0,0
2020-04-09,4125357,0,0
2020-04-09,4125407,0,0
2020-04-09,4125456,0,0
2020-04-09,4125506,11,0
2020-04-09,4125555,1,0
2020-04-09,4125605,0,0
2020-04-09,4125704,0,0
2020-04-09,4125753,0,0
2020-04-09,4125803,0,0
2020-04-09,4125902,0,0
2020-04-09,4126009,0,0
2020-04-09,4126108,0,0
2020-04-09,4126207,0,0
2020-04-09,4126256,2,0
2020-04-09,4126272,0,0
2020-04-09,4126306,0,0
2020-04-09,4126355,0,0
2020-04-09,4126405,1,0
2020-04-09,4126504,0,0
2020-04-09,4126603,0,0
2020-04-09,4126652,0,0
2020-04-09,4126678,0,0
2020-04-09,4126702,0,0
2020-04-09,4126801,0,0
2020-04-09,4126900,0,0
2020-04-09,4127007,0,0
2020-04-09,4127106,6,0
2020-04-09,4127205,1,0
2020-04-09,4127304,1,0
2020-04-09,4127403,0,0
2020-04-09,4127502,0,0
2020-04-09,4127601,0,0
2020-04-09,4127700,1,0
2020-04-09,4127809,0,0
2020-04-09,4127858,0,0
2020-04-09,4127882,0,0
2020-04-09,4127908,0,0
2020-04-09,4127957,0,0
2020-04-09,4127965,0,0
2020-04-09,4128005,0,0
2020-04-09,4128104,2,0
2020-04-09,4128203,2,0
2020-04-09,4128302,0,0
2020-04-09,4128401,0,0
2020-04-09,4128500,0,0
2020-04-09,4128534,0,0
2020-04-09,4128559,0,0
2020-04-09,4128609,1,0
2020-04-09,4128625,0,0
2020-04-09,4128633,0,0
2020-04-09,4128658,0,0
2020-04-09,4128708,1,0
2020-04-09,4128807,0,0
2020-04-02,4100103,0,0
2020-04-02,4100202,0,0
2020-04-02,4100301,0,0
2020-04-02,4100400,3,0
2020-04-02,4100459,0,0
2020-04-02,4100509,0,0
2020-04-02,4100608,0,0
2020-04-02,4100707,0,0
2020-04-02,4100806,0,0
2020-04-02,4100905,0,0
2020-04-02,4101002,0,0
2020-04-02,4101051,0,0
2020-04-02,4101101,0,0
2020-04-02,4101150,0,0
2020-04-02,4101200,0,0
2020-04-02,4101309,0,0
2020-04-02,4101408,0,0
2020-04-02,4101507,2,0
2020-04-02,4101606,0,0
2020-04-02,4101655,0,0
2020-04-02,4101705,0,0
2020-04-02,4101804,1,0
2020-04-02,4101853,0,0
2020-04-02,4101903,0,0
2020-04-02,4102000,1,0
2020-04-02,4102109,0,0
2020-04-02,4102208,0,0
2020-04-02,4102307,0,0
2020-04-02,4102406,0,0
2020-04-02,4102505,0,0
2020-04-02,4102604,0,0
2020-04-02,4102703,0,0
2020-04-02,4102752,0,0
2020-04-02,4102802,0,0
2020-04-02,4102901,0,0
2020-04-02,4103008,0,0
2020-04-02,4103024,0,0
2020-04-02,4103040,0,0
2020-04-02,4103057,0,0
2020-04-02,4103107,0,0
2020-04-02,4103156,0,0
2020-04-02,4103206,0,0
2020-04-02,4103222,0,0
2020-04-02,4103305,0,0
2020-04-02,4103354,0,0
2020-04-02,4103370,0,0
2020-04-02,4103404,0,0
2020-04-02,4103453,0,0
2020-04-02,4103479,0,0
2020-04-02,4103503,0,0
2020-04-02,4103602,0,0
2020-04-02,4103701,1,0
2020-04-02,4103800,0,0
2020-04-02,4103909,0,0
2020-04-02,4103958,0,0
2020-04-02,4104006,0,0
2020-04-02,4104055,0,0
2020-04-02,4104105,0,0
2020-04-02,4104204,5,0
2020-04-02,4104253,0,0
2020-04-02,4104303,8,1
2020-04-02,4104402,0,0
2020-04-02,4104428,0,0
2020-04-02,4104451,0,0
